anime_id,name,genre,type,episodes,rating,members,user_rating,count
3507,Survival,"Dementia, Drama, Music, Psychological, School, Supernatural",Music,1,6.42,2153,4.95,119
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,6.42,402,1.71,7
8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai",TV,12,6.42,53377,4.82,2025
8961,Tono to Issho: Ippunkan Gekijou,"Comedy, Samurai, Seinen",TV,12,6.42,2321,4.53,100
6127,Toradora!: SOS!,Comedy,Special,4,6.42,54096,4.73,2519
6234,True Tears Specials,"Comedy, Parody, School",Special,7,6.42,7296,4.44,343
10405,Xi Avant,"Adventure, Sci-Fi",Movie,1,6.41,2379,4.08,114
12683,Yumeyume,Music,Music,1,6.42,915,4.53,36
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,OVA,2,6.42,284,3.67,3
17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",TV,13,6.42,18202,5.18,542
3914,1001 Nights,"Demons, Fantasy, Romance, Seinen",Movie,1,6.41,4930,4.78,190
14077,Blood-C: None-None Gekijou,"Comedy, Parody",ONA,7,6.41,5273,3.4,106
14237,Busou Shinki,"Action, Sci-Fi, Slice of Life",TV,12,6.41,24595,4.82,696
33314,Digimon Universe: Appli Monsters,"Action, Adventure, Comedy, Fantasy, Kids",TV,Unknown,6.41,3676,,0
23985,Futari Ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,3,6.41,3479,5.19,64
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",Movie,1,6.41,6579,5.37,194
1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",OVA,3,6.41,7526,4.27,470
3022,Haai Step Jun,"Action, Romance, School, Sci-Fi",TV,45,6.41,400,4.42,12
4513,Hakujaden,"Adventure, Fantasy, Historical, Romance",Movie,1,6.41,1542,5.27,45
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",Special,1,6.41,284,4.33,3
4928,Idol Tenshi Youkoso Yoko,"Comedy, Drama, Shoujo",TV,43,6.41,419,5.43,7
2422,Kenritsu Chikyuu Boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen",OVA,1,6.41,939,5.88,24
3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",TV,37,6.41,349,2.5,4
32202,Kimi ni Maji Kyun!,"Magic, Music, Romance, School",OVA,1,6.42,1801,1.64,11
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.41,287,4.67,3
2162,Koutetsu Sangokushi,"Adventure, Historical, Shounen",TV,25,6.41,6544,4.97,156
555,Koutetsu Tenshi Kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",TV,12,6.41,8094,4.58,400
1280,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Magic, Supernatural",OVA,6,6.41,6385,4.84,264
32041,Mori no Densetsu: Dai Ni Gakushou,Fantasy,Movie,1,6.41,251,6.33,3
8896,Natsufuku no Shoujo-tachi,"Drama, Historical",Special,1,6.41,347,2.43,7
28963,Nekota no Koto ga Kininatte Shikatanai.,"School, Shoujo",Special,1,6.41,612,1.6,5
18639,Rinne no Lagrange Season 2 Specials,Comedy,Special,6,6.41,1599,4.11,47
33192,Robot Town Sagami 2028,Drama,ONA,1,6.41,386,4.67,6
6979,Shukufuku no Campanella,"Adventure, Fantasy, Harem, Magic",TV,12,6.41,20054,5.14,724
1713,Submarine Super 99,"Action, Adventure, Military, Sci-Fi, Shounen",TV,13,6.41,684,3.62,21
2027,Wind: A Breath of Heart Specials,"Comedy, Romance, School",Special,4,6.41,1335,4.33,66
8985,Yojouhan Shinwa Taikei Specials,Comedy,Special,3,6.41,10005,5.01,333
21861,Airy Me,"Dementia, Drama, Horror, Music",Music,1,6.4,1561,5.27,30
5112,Akikan!,"Comedy, Ecchi, Fantasy, Romance",TV,12,6.4,74097,5.11,3418
6287,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",OVA,1,6.4,17949,4.53,1112
10526,Duel Masters Zero,"Action, Kids",TV,25,6.4,795,2.27,26
5375,Gakkyuu Ou Yamazaki,Comedy,TV,53,6.4,465,4.12,16
3671,"Genesis Climber Mospeada: Love, Live, Alive","Action, Mecha, Music",OVA,1,6.4,712,3.92,13
2474,Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,3,6.4,1256,4.56,50
16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,6.4,1093,3.85,33
22443,Hello Kitty no Alps no Shoujo Heidi,Kids,OVA,1,6.4,153,-1.0,5
28911,Hidamari Sketch Recap,"Comedy, School, Slice of Life",Special,1,6.4,455,4.14,7
28883,Hidan no Aria AA,"Action, School, Shoujo Ai",TV,12,6.4,39538,4.8,656
360,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",TV,12,6.4,3731,5.04,124
3839,Himitsu no Akko-chan 3,"Magic, School, Shoujo",TV,44,6.4,378,2.78,9
7729,Hokkyoku no Muushika Miishika,Adventure,Movie,1,6.4,172,3.0,8
21077,Kakumeiki Valvrave Recaps,"Action, Mecha",ONA,3,6.39,1924,3.77,47
2075,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",TV,51,6.4,297,-1.0,3
2526,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",OVA,1,6.4,1596,4.97,65
19575,Kobayashi ga Kawai sugite Tsurai!!,"Romance, School, Shoujo",OVA,2,6.4,4251,4.46,165
6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music",OVA,1,6.4,1135,4.52,46
1503,Mahou Shoujo Pretty Sammy Specials,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Special,7,6.4,798,4.65,20
1580,Mouryou Senki Madara,"Adventure, Demons, Shounen, Supernatural",OVA,2,6.4,813,5.38,21
749,Nanami-chan,"Comedy, Kids",TV,12,6.4,828,4.58,31
13681,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",Special,7,6.4,915,2.11,18
19731,Osamu to Musashi,"Adventure, Fantasy, Kids",Movie,1,6.4,143,4.5,4
3768,Play Ball,"Action, Shounen, Sports",TV,13,6.4,413,4.14,7
980,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",TV,26,6.4,2934,4.67,63
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",Movie,1,6.4,185,3.67,3
1500,Teizokurei Daydream,"Comedy, Drama, Ecchi, Horror, Supernatural",OVA,4,6.4,5305,5.26,272
10594,Tokimeki Tonight Recaps,"Comedy, Fantasy, Romance, Shoujo, Vampire",Special,2,6.4,220,2.67,3
33247,Tsubasa to Hotaru (2016),"Romance, School, Shoujo",Special,3,6.4,1411,3.33,12
9566,Umi kara no Shisha,"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.4,826,4.78,37
30751,Usavich Zero,Comedy,TV,13,6.4,619,6.0,6
4420,Vampiyan Kids: Pilot,"Action, Comedy, Kids, Vampire",Special,1,6.4,435,4.71,17
4591,Yoiko,"Comedy, School, Slice of Life",TV,20,6.4,2238,5.02,42
1583,009-1,"Action, Mecha, Sci-Fi, Seinen",TV,12,6.39,11097,5.05,304
26189,Ai Tenshi Densetsu Wedding Peach Specials,"Adventure, Comedy, Magic, Romance, Shoujo",Special,2,6.39,446,2.9,10
15085,Amnesia,"Fantasy, Josei, Mystery, Romance",TV,12,6.39,134349,5.05,4447
7779,Andersen Monogatari (TV),"Drama, Fantasy, Kids",TV,52,6.39,389,5.75,4
7752,Bao Lian Deng,"Action, Adventure, Fantasy",Movie,1,6.39,225,3.33,3
34173,Buddy Go! 2,"Comedy, Romance, Shoujo",Special,4,6.39,304,-1.0,1
14277,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",TV,26,6.39,12886,5.09,453
22733,Dragon Collection,"Fantasy, Shounen",TV,51,6.39,3229,4.51,43
6062,Duel Masters Movie 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen",Movie,1,6.39,522,3.15,13
32785,Future Card Buddyfight DDD,Game,TV,Unknown,6.39,912,,0
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.39,241,-1.0,1
3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,Horror,OVA,1,6.39,1704,3.85,39
2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,39,6.39,5541,4.84,314
9748,Kaze wo Nuke!,Sports,OVA,1,6.39,187,1.67,3
7505,Knyacki!,"Comedy, Drama, Fantasy, Kids",ONA,Unknown,6.38,242,,0
1591,Kujibiki♥Unbalance,"Comedy, Romance, School",TV,12,6.39,9021,4.95,340
10755,Lupin tai Holmes,Mystery,Special,1,6.39,331,4.5,8
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",Movie,1,6.39,2535,5.09,82
15881,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi",Special,6,6.39,16618,4.33,666
31927,Phantom of the Kill: Zero kara no Hangyaku,"Action, Adventure, Fantasy",Movie,1,6.39,4893,4.25,56
25365,Pokemon XY: Koukoku no Princess Diancie,"Comedy, Fantasy, Kids",Special,1,6.4,2829,3.9,91
8840,Senkou no Night Raid: Yogen,"Action, Historical, Military, Super Power",Special,1,6.39,2752,4.22,162
23433,Shin Strange+,"Comedy, Shoujo, Slice of Life",TV,12,6.39,9385,4.97,314
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,Special,1,6.39,2258,5.16,86
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,"Comedy, Sci-Fi",OVA,6,6.39,720,5.17,12
4533,Uchuu Kazoku Carlvinson,"Comedy, Fantasy, Sci-Fi",OVA,1,6.39,649,5.06,17
9100,Umi Monogatari: Marin no Kore Naani?,Comedy,Special,4,6.39,1229,3.82,28
8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.39,1735,4.39,70
12123,Yurumates 3D,"Comedy, Seinen, Slice of Life",TV,13,6.39,5678,4.7,223
6094,A Piece of Phantasmagoria,"Fantasy, Kids",OVA,15,6.38,1862,5.09,33
13859,Accel World: Acchel World.,"Comedy, Sci-Fi",Special,8,6.38,26190,4.63,1071
17167,Akai Koudan Zillion Specials,"Adventure, Sci-Fi, Shounen",Special,3,6.38,262,3.0,2
2789,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",TV,52,6.38,6545,4.41,287
2156,Bakugan Battle Brawlers,"Action, Fantasy, Game",TV,52,6.38,25846,4.74,961
301,Cinderella Boy,"Action, Adventure, Comedy, Mystery",TV,13,6.38,3246,4.6,120
13807,Corpse Party: Missing Footage,"Horror, School",OVA,1,6.38,57507,4.52,2376
29165,Daitoshokan no Hitsujikai Picture Drama,"Comedy, Ecchi",Special,6,6.38,2487,3.63,38
32264,Dear Brave,"Music, Romance",Music,1,6.38,522,5.5,8
1337,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",TV,25,6.38,1898,4.0,23
1344,Eightman After,"Action, Drama, Sci-Fi",OVA,4,6.38,1771,4.24,68
24675,Future Card Buddyfight Recap,Game,Special,1,6.38,277,1.33,3
16912,gdgd Fairies 2 Episode 0,"Comedy, Fantasy",Special,1,6.38,367,5.4,5
6271,Gendai Kibunroku Kaii Monogatari,Horror,OVA,1,6.38,704,-1.0,2
581,Honoo no Labyrinth,"Adventure, Comedy, Ecchi, Samurai",OVA,2,6.38,5958,5.1,326
2523,Izumo: Takeki Tsurugi no Senki,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",TV,12,6.38,7748,4.89,244
10132,Jin Sheng Yuan,Music,Music,1,6.38,406,6.43,14
7170,Kataku,"Demons, Historical, Supernatural",Movie,1,6.38,1025,5.25,20
23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"Comedy, Magic",ONA,6,6.38,13068,4.36,440
15717,Nagareboshi Lens Specials,"Romance, Shoujo",Special,3,6.38,1557,4.58,24
19351,Nijiiro☆Prism Girl,"Comedy, Romance, School, Shoujo",OVA,4,6.38,1390,5.17,48
9731,Nurarihyon no Mago Recaps,"Action, Demons, Shounen, Supernatural",Special,2,6.38,9781,4.48,648
1547,Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,96,6.38,250,3.0,4
29511,Ongaku Shoujo,"Music, Slice of Life",Movie,1,6.38,6289,4.82,202
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",OVA,2,6.38,2708,4.39,119
1508,Sci-fi Harry,"Drama, Horror, Sci-Fi",TV,20,6.38,5194,5.17,128
5693,"Shinran-sama: Negai, Soshite Hikari",Historical,OVA,1,6.38,150,2.0,3
13175,Shiranpuri (Movie),"Drama, School",Movie,1,6.38,3104,4.94,121
6437,Sora wo Kakeru Shoujo Picture Drama,"Adventure, Comedy, Sci-Fi, Space",Special,9,6.38,1716,4.28,82
3724,Taiko no Tatsujin,Game,TV,26,6.38,406,3.62,8
8214,Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,"Action, Historical",Special,1,6.38,349,5.62,13
3512,Tenshi Nanka ja Nai,"Comedy, Drama",OVA,1,6.38,2027,4.91,69
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,2691,4.0,168
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",TV,13,6.38,585,4.1,20
30385,Valkyrie Drive: Mermaid,"Action, Ecchi, Fantasy, Shoujo Ai",TV,12,6.38,45400,5.07,729
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,OVA,1,6.39,810,2.68,22
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"Action, Fantasy, Game, Shounen",Special,1,6.38,1172,3.1,21
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,Special,5,6.38,3818,3.94,85
454,.hack//Gift,"Comedy, Fantasy, Game",OVA,1,6.37,15411,4.68,860
791,Arion,"Action, Adventure, Drama, Fantasy, Magic, Seinen",Movie,1,6.37,2415,5.17,66
12581,Asa made Jugyou Chu!,"Comedy, Ecchi, Romance, School",OVA,1,6.37,25285,4.87,1215
9165,Attack No.1: Namida no Kaiten Receive,"Drama, Shoujo, Sports",Movie,1,6.37,248,2.0,5
4509,Captain Future: Kareinaru Taiyokei Race,"Action, Adventure, Sci-Fi",Special,1,6.37,394,3.37,19
9935,Chocolat no Mahou,"Drama, Magic, Shoujo, Supernatural",OVA,13,6.37,3800,3.46,26
4014,Choujin Locke: Lord Leon,"Action, Sci-Fi, Super Power",OVA,3,6.37,483,4.5,8
2760,Densetsu Kyojin Ideon: Sesshoku-hen,"Drama, Mecha, Sci-Fi, Space",Movie,1,6.37,1740,4.73,51
4443,Duel Masters Charge,"Action, Adventure, Comedy, Shounen",TV,52,6.37,2827,4.16,160
10524,Duel Masters Victory,"Action, Adventure, Comedy, Shounen",TV,52,6.37,574,1.91,11
4298,Futari no Joe,"Shounen, Sports",OVA,6,6.37,461,6.11,9
8149,Gegege no Kitarou (1968 Movie),"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.37,346,1.0,3
8533,Hana no Kage,"Demons, Drama, Historical, Romance",ONA,1,6.37,987,3.4,15
3175,Kaitei Choutokkyuu: Marine Express,"Action, Adventure, Comedy, Drama, Sci-Fi",Special,1,6.37,551,3.93,15
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",Ecchi,Special,1,6.37,372,1.8,5
16149,Kick-Heart,"Comedy, Romance, Sports",Movie,1,6.37,8007,5.25,300
17791,Kyoto Animation: Ikitaku Naru Omise-hen,Sci-Fi,Special,1,6.37,2708,4.9,88
23897,Lovely Movie: Itoshi no Muco,Slice of Life,TV,20,6.37,503,3.0,3
28179,Miss Monochrome: The Animation - Manager,"Comedy, Music, Slice of Life",OVA,1,6.37,3808,4.37,151
32233,MitchiriNeko March,Music,Music,1,6.37,126,4.0,1
4614,Moero Arthur: Hakuba no Ouji,"Adventure, Drama, Historical, Romance",TV,22,6.37,267,4.83,6
9290,Moyashimon CGI Anime,"Comedy, School, Supernatural",OVA,1,6.37,1415,3.79,29
7108,Shikabane Hime: Puchitto,Comedy,Special,1,6.37,3377,4.54,158
835,Sister Princess: Re Pure,"Drama, Romance",TV,13,6.37,5782,4.65,197
2714,Sotsugyou: Graduation,"Drama, School",OVA,2,6.37,548,4.67,18
8042,Taishou Yakyuu Musume. Specials,"School, Sports",Special,2,6.37,907,4.85,27
8011,Time Bokan Series: Gyakuten Ippatsuman,"Action, Comedy, Mecha, Sci-Fi",TV,58,6.37,334,3.86,7
5344,Time Bokan Series: Itadakiman,Mecha,TV,20,6.37,298,3.57,7
2103,TO-Y,"Drama, Music, Shounen",OVA,1,6.37,1275,5.02,46
6276,Umezu Kazuo no Noroi,Horror,OVA,1,6.37,2361,5.11,75
11699,Yurumates wa?,"Comedy, Seinen, Slice of Life",OVA,1,6.37,1747,4.69,71
25833,Zephyr,"Drama, Music",Special,1,6.37,1478,1.75,8
33964,91 Days Recap,"Action, Drama, Historical",Special,1,6.35,9453,4.08,248
14007,"Akai Shouzou: Char, Soshite Frontal e","Drama, Mecha, Military, Sci-Fi, Shounen, Space",Special,1,6.36,686,4.55,11
5098,Andersen Monogatari,"Drama, Fantasy, Kids",Movie,1,6.36,364,6.0,9
1380,Blue Gender: The Warrior,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,6.36,7197,4.86,408
2885,Ganbare Goemon,"Comedy, Shounen",TV,23,6.36,713,4.44,18
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,Magic,Special,1,6.36,4545,4.29,184
5652,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,"Adventure, Sci-Fi",Special,2,6.36,1005,3.79,38
13215,Guskou Budori no Denki (2012),"Drama, Fantasy, Kids, Slice of Life",Movie,1,6.36,2936,5.05,84
2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power",OVA,3,6.36,347,2.0,6
3834,Hoshi no Ko Chobin,"Adventure, Sci-Fi",TV,26,6.36,231,3.22,9
10832,Ikoku Meiro no Croisée: Yune &amp; Alice,"Historical, Seinen, Slice of Life",Special,7,6.36,3409,4.57,97
28713,Isuca: Gokuraku,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1,6.36,9464,4.5,260
2609,Kakyuusei (1999),"Drama, Harem, Romance, School",TV,14,6.36,1578,4.61,23
1777,Kaze no Tairiku,"Action, Adventure, Fantasy, Supernatural",Movie,1,6.36,2552,5.23,101
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",TV,13,6.36,12622,4.75,398
19401,Kuusou no Sora Tobu Kikaitachi,Historical,Movie,1,6.36,651,2.57,7
10562,Machine Hayabusa,"Action, Cars, Shounen, Sports",TV,21,6.36,227,0.0,6
499,Makai Toshi Shinjuku,"Adventure, Horror, Romance, Shounen, Supernatural",OVA,1,6.36,7293,5.01,338
1832,Meiou Project Zeorymer,"Action, Drama, Mecha, Psychological, Sci-Fi",OVA,4,6.36,2504,5.25,95
9254,Mianhada Saranghanda,Drama,Movie,1,6.36,969,6.33,21
337,Psychic Academy,"Comedy, Romance, Supernatural",TV,24,6.36,7751,4.75,355
18413,Puchitto Gargantia,"Mecha, Sci-Fi",ONA,13,6.36,7170,5.01,293
32308,Rilu Rilu Fairilu: Yousei no Door,"Fantasy, Magic",TV,Unknown,6.36,1293,,0
9424,Seupideuwang Beongae,"Action, Game, School, Shounen, Sports",TV,26,6.36,226,4.14,7
22231,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,"Fantasy, Magic, Romance",OVA,1,6.36,289,4.5,10
13843,Wild Adapter,"Action, Drama, Mystery, Shoujo",OVA,2,6.36,5196,4.5,38
15313,Wooser no Sono Higurashi,"Comedy, Fantasy, Slice of Life",TV,12,6.36,8081,5.07,285
2840,Youkoso Lodoss-tou e!,"Comedy, Parody",Movie,1,6.36,1156,4.87,46
8812,Alice SOS,Adventure,TV,28,6.35,734,1.43,7
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"Comedy, Ecchi, School, Shounen",OVA,3,6.35,9588,5.04,267
20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,6.36,10775,3.85,382
10194,Badaui Jeonseol Jangbogo,"Action, Adventure, Comedy, Mystery",TV,26,6.35,371,4.4,10
25839,Bonjour♪Koiaji Pâtisserie,"Comedy, Harem, Romance, Shoujo, Slice of Life",ONA,24,6.35,22127,4.44,589
6872,Cyborg 009,"Action, Adventure, Drama, Sci-Fi, Shounen",Movie,1,6.35,1216,3.68,31
6628,Dengeki Bunko 2007 Movie Festival Special,Comedy,Special,1,6.35,2793,5.09,118
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,"Action, Adventure, Fantasy, Kids, Supernatural",Movie,1,6.35,3720,4.41,141
21997,Duel Masters Victory V,"Action, Adventure, Comedy, Shounen",TV,51,6.35,363,2.5,6
9880,Esper Mami: Hoshizora no Dancing Doll,"Fantasy, Shounen",Movie,1,6.35,236,2.83,6
8584,Future War 198X-nen,"Drama, Military",Movie,1,6.35,444,5.0,9
3215,Fuyu no Hi,Historical,Movie,1,6.35,2380,5.48,75
2423,Grey: Digital Target,"Action, Fantasy, Sci-Fi",Movie,1,6.35,1052,5.23,35
1977,Hijikata Toshizou: Shiro no Kiseki,"Action, Drama, Historical, Samurai",OVA,1,6.35,1965,4.77,74
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,"Adventure, Sci-Fi",ONA,1,6.35,1217,5.63,49
848,Jinki:Extend OVA,"Mecha, Sci-Fi",OVA,1,6.35,1985,4.72,100
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"Fantasy, Magic",TV,13,6.35,5623,4.72,180
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,"Action, Adventure, Super Power",OVA,1,6.35,437,4.43,7
14247,Lunn wa Kaze no Naka,"Drama, Romance",OVA,1,6.35,403,5.65,20
2059,Mainichi ga Nichiyoubi,"Comedy, Romance",OVA,6,6.35,735,5.38,24
15565,Maken-Ki! Two,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,10,6.35,49842,4.69,1530
31923,Mini Hama: Minimum Hamatora Movies,"Comedy, Mystery, School, Super Power",Movie,2,6.35,833,5.0,8
9523,Minori Scramble!,Comedy,OVA,1,6.35,2208,4.88,102
5585,New Dream Hunter Rem: Yume no Kishitachi,"Ecchi, Magic",OVA,1,6.35,586,5.25,12
4024,Sanrio Anime Sekai Meisaku Gekijou,"Adventure, Fantasy, Kids",TV,13,6.35,611,4.65,26
2406,Sazae-san,"Comedy, Slice of Life",TV,Unknown,6.35,1632,,0
19573,Short Peace Opening,"Fantasy, Sci-Fi, Supernatural",Special,1,6.35,2790,4.47,115
10349,Suzy&#039;s Zoo: Daisuki! Witzy,Kids,TV,25,6.35,369,4.67,6
30585,Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural",Movie,1,6.35,14281,4.91,364
4451,Tanin no Kankei,"Comedy, Ecchi, Romance, School",OVA,2,6.35,868,5.36,36
17959,Tetsuwan Atom: Atom Tanjou no Himitsu,"Drama, Mecha, Sci-Fi",Movie,1,6.35,342,3.67,6
5475,Time Bokan 2000: Kaitou Kiramekiman,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,26,6.35,305,2.27,11
12867,Tsuki no Sango,Drama,Movie,1,6.35,1661,5.14,37
2566,Uchuujin Tanaka Tarou,"Comedy, School, Shounen",TV,24,6.35,386,1.14,7
6822,Ukkari Pénélope (2009),"Comedy, Slice of Life",TV,26,6.35,317,2.17,6
3290,Vampiyan Kids,"Comedy, Fantasy, Kids",TV,23,6.35,435,4.38,8
8240,Wanpaku Oomukashi Kum Kum,"Adventure, Comedy, Historical, Kids",TV,26,6.35,229,4.5,6
547,Wind: A Breath of Heart OVA,"Drama, Romance, School, Supernatural",OVA,3,6.35,2043,4.32,112
1630,Yousei Hime Ren,"Adventure, Comedy, Fantasy",OVA,2,6.35,2253,4.84,117
9595,Amanatsu,Sci-Fi,Movie,1,6.34,1305,3.42,19
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"Comedy, Ecchi, Romance, Shounen, Slice of Life",OVA,6,6.34,2866,3.62,50
10901,Aoi Hitomi no Onnanoko no Ohanashi,"Drama, Historical",Special,1,6.34,373,2.67,6
2309,"Azusa, Otetsudai Shimasu!","Comedy, Sci-Fi, Slice of Life, Sports",OVA,1,6.34,1973,5.18,95
2023,Bakuen Campus Guardress,"Action, Comedy, School, Shounen, Supernatural",OVA,4,6.34,1491,4.98,56
6920,Blade,"Action, Drama, Horror, Vampire",TV,12,6.34,14100,5.02,508
693,Burn Up Scramble,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",TV,12,6.34,5899,4.2,236
6645,Chuu Bra!!,"Comedy, Ecchi, School",TV,12,6.34,32470,4.95,1437
17205,Cowboy Bebop: Ein no Natsuyasumi,Adventure,Special,1,6.34,9456,4.27,270
8550,Dr. Slump Movie 10: Arale no Bikkuriman,"Comedy, Sci-Fi, Shounen",Movie,1,6.34,513,5.0,12
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,"Comedy, Ecchi, Parody, School, Shounen",ONA,10,6.34,16438,4.9,460
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,"Adventure, Comedy, Fantasy, Magic",OVA,4,6.34,464,3.06,18
8178,Fujoshi no Hinkaku,Slice of Life,OVA,1,6.34,633,4.31,16
5862,Fumoon,Sci-Fi,Special,1,6.34,354,4.33,9
20929,Galo Sengen,Music,Music,1,6.34,586,5.17,18
33498,Ganbare! Kickers: Hitoribocchi no Ace Striker,"Drama, Shounen, Sports",Special,1,6.34,145,-1.0,1
8150,Gegege no Kitarou: Chisougan,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.34,188,-1.0,1
7596,Haiyoru! Nyaruani,"Comedy, Parody, Sci-Fi",OVA,9,6.34,18386,4.65,758
1850,Haou Daikei Ryuu Knight: Adeu Legend II,"Action, Adventure, Fantasy, Mecha",OVA,3,6.34,430,3.36,11
30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,"Action, Adventure, Comedy, Fantasy",Special,1,6.34,384,5.0,5
12579,Itsuka Tenma no Kuro Usagi Picture Drama,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",Special,6,6.34,3463,4.02,104
31762,King of Prism by Pretty Rhythm,"Music, Shoujo, Sports",Movie,1,6.34,2897,5.0,20
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"Adventure, Comedy, Drama",Movie,1,6.34,233,4.71,7
6994,Koneko no Studio,Comedy,Movie,1,6.34,373,4.71,14
3448,Mad★Bull 34,"Action, Police",OVA,4,6.34,3216,5.13,95
10465,Manyuu Hikenchou,"Action, Comedy, Ecchi, Samurai, Seinen",TV,12,6.34,32171,5.07,875
